Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[1212]   0.0    0.00    0.00       1         __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> >::new_allocator() [1212]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> >::~allocator() [1231]
[1213]   0.0    0.00    0.00       1         __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> >::~new_allocator() [1213]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> >::allocator() [1232]
[1214]   0.0    0.00    0.00       1         __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> >::new_allocator() [1214]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> >::~allocator() [1233]
[1215]   0.0    0.00    0.00       1         __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> >::~new_allocator() [1215]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> >::allocator() [1234]
[1216]   0.0    0.00    0.00       1         __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> >::new_allocator() [1216]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> >::~allocator() [1235]
[1217]   0.0    0.00    0.00       1         __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> >::~new_allocator() [1217]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo> >::allocator() [1236]
[1218]   0.0    0.00    0.00       1         __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo> >::new_allocator() [1218]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo> >::~allocator() [1237]
[1219]   0.0    0.00    0.00       1         __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo> >::~new_allocator() [1219]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> >::allocator() [1238]
[1220]   0.0    0.00    0.00       1         __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> >::new_allocator() [1220]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> >::~allocator() [1239]
[1221]   0.0    0.00    0.00       1         __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> >::~new_allocator() [1221]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo> >::allocator() [1240]
[1222]   0.0    0.00    0.00       1         __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo> >::new_allocator() [1222]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo> >::~allocator() [1241]
[1223]   0.0    0.00    0.00       1         __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo> >::~new_allocator() [1223]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo> >::allocator() [1242]
[1224]   0.0    0.00    0.00       1         __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo> >::new_allocator() [1224]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo> >::~allocator() [1243]
[1225]   0.0    0.00    0.00       1         __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo> >::~new_allocator() [1225]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::string>::allocator(std::allocator<std::string> const&) [1244]
[1226]   0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::string>::new_allocator(__gnu_cxx::new_allocator<std::string> const&) [1226]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<RL::EV3LineTracer>::allocate(unsigned long, void const*) [1209]
[1227]   0.0    0.00    0.00       1         __gnu_cxx::new_allocator<RL::EV3LineTracer>::max_size() const [1227]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_Vector_impl::_Vector_impl(std::allocator<RL::EV3LineTracer> const&) [1247]
[1228]   0.0    0.00    0.00       1         std::allocator<RL::EV3LineTracer>::allocator(std::allocator<RL::EV3LineTracer> const&) [1228]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<RL::EV3LineTracer>::new_allocator(__gnu_cxx::new_allocator<RL::EV3LineTracer> const&) [1210]
-----------------------------------------------
                0.00    0.00       1/1           EV3LineTracerTest_Init_Exception_Test::TestBody() [1008]
[1229]   0.0    0.00    0.00       1         std::allocator<RL::EV3LineTracer>::allocator() [1229]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<RL::EV3LineTracer>::new_allocator() [1211]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> > >::_Vector_impl::_Vector_impl() [1253]
[1230]   0.0    0.00    0.00       1         std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> >::allocator() [1230]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> >::new_allocator() [1212]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> > >::_Vector_impl::~_Vector_impl() [1254]
[1231]   0.0    0.00    0.00       1         std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> >::~allocator() [1231]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> >::~new_allocator() [1213]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> > >::_Vector_impl::_Vector_impl() [1257]
[1232]   0.0    0.00    0.00       1         std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> >::allocator() [1232]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> >::new_allocator() [1214]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> > >::_Vector_impl::~_Vector_impl() [1258]
[1233]   0.0    0.00    0.00       1         std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> >::~allocator() [1233]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> >::~new_allocator() [1215]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> > >::_Vector_impl::_Vector_impl() [1261]
[1234]   0.0    0.00    0.00       1         std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> >::allocator() [1234]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> >::new_allocator() [1216]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> > >::_Vector_impl::~_Vector_impl() [1262]
[1235]   0.0    0.00    0.00       1         std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> >::~allocator() [1235]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> >::~new_allocator() [1217]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo> > >::_Vector_impl::_Vector_impl() [1265]
[1236]   0.0    0.00    0.00       1         std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo> >::allocator() [1236]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo> >::new_allocator() [1218]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo> > >::_Vector_impl::~_Vector_impl() [1266]
[1237]   0.0    0.00    0.00       1         std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo> >::~allocator() [1237]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo> >::~new_allocator() [1219]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> > >::_Vector_impl::_Vector_impl() [1269]
[1238]   0.0    0.00    0.00       1         std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> >::allocator() [1238]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> >::new_allocator() [1220]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> > >::_Vector_impl::~_Vector_impl() [1270]
[1239]   0.0    0.00    0.00       1         std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> >::~allocator() [1239]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> >::~new_allocator() [1221]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo> > >::_Vector_impl::_Vector_impl() [1273]
[1240]   0.0    0.00    0.00       1         std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo> >::allocator() [1240]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo> >::new_allocator() [1222]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo> > >::_Vector_impl::~_Vector_impl() [1274]
[1241]   0.0    0.00    0.00       1         std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo> >::~allocator() [1241]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo> >::~new_allocator() [1223]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo> > >::_Vector_impl::_Vector_impl() [1277]
[1242]   0.0    0.00    0.00       1         std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo> >::allocator() [1242]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo> >::new_allocator() [1224]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo> > >::_Vector_impl::~_Vector_impl() [1278]
[1243]   0.0    0.00    0.00       1         std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo> >::~allocator() [1243]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo> >::~new_allocator() [1225]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl(std::allocator<std::string> const&) [1281]
[1244]   0.0    0.00    0.00       1         std::allocator<std::string>::allocator(std::allocator<std::string> const&) [1244]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::string>::new_allocator(__gnu_cxx::new_allocator<std::string> const&) [1226]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<RL::EV3LineTracer*>(RL::EV3LineTracer*, RL::EV3LineTracer*) [1312]
[1245]   0.0    0.00    0.00       1         void std::_Destroy_aux<false>::__destroy<RL::EV3LineTracer*>(RL::EV3LineTracer*, RL::EV3LineTracer*) [1245]
                0.00    0.00      23/46          RL::EV3LineTracer* std::__addressof<RL::EV3LineTracer>(RL::EV3LineTracer&) [220]
                0.00    0.00      23/23          void std::_Destroy<RL::EV3LineTracer>(RL::EV3LineTracer*) [424]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_M_create_storage(unsigned long) [1250]
[1246]   0.0    0.00    0.00       1         std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_M_allocate(unsigned long) [1246]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<RL::EV3LineTracer>::allocate(unsigned long, void const*) [1209]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_Vector_base(unsigned long, std::allocator<RL::EV3LineTracer> const&) [1251]
[1247]   0.0    0.00    0.00       1         std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_Vector_impl::_Vector_impl(std::allocator<RL::EV3LineTracer> const&) [1247]
                0.00    0.00       1/1           std::allocator<RL::EV3LineTracer>::allocator(std::allocator<RL::EV3LineTracer> const&) [1228]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::~_Vector_base() [1252]
[1248]   0.0    0.00    0.00       1         std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_Vector_impl::~_Vector_impl() [1248]
                0.00    0.00       1/2           std::allocator<RL::EV3LineTracer>::~allocator() [964]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::~_Vector_base() [1252]
[1249]   0.0    0.00    0.00       1         std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_M_deallocate(RL::EV3LineTracer*, unsigned long) [1249]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<RL::EV3LineTracer>::deallocate(RL::EV3LineTracer*, unsigned long) [1208]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_Vector_base(unsigned long, std::allocator<RL::EV3LineTracer> const&) [1251]
[1250]   0.0    0.00    0.00       1         std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_M_create_storage(unsigned long) [1250]
                0.00    0.00       1/1           std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_M_allocate(unsigned long) [1246]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::vector(unsigned long, RL::EV3LineTracer const&, std::allocator<RL::EV3LineTracer> const&) [1287]
[1251]   0.0    0.00    0.00       1         std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_Vector_base(unsigned long, std::allocator<RL::EV3LineTracer> const&) [1251]
                0.00    0.00       1/1           std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_Vector_impl::_Vector_impl(std::allocator<RL::EV3LineTracer> const&) [1247]
                0.00    0.00       1/1           std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_M_create_storage(unsigned long) [1250]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::~vector() [1288]
[1252]   0.0    0.00    0.00       1         std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::~_Vector_base() [1252]
                0.00    0.00       1/1           std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_M_deallocate(RL::EV3LineTracer*, unsigned long) [1249]
                0.00    0.00       1/1           std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_Vector_impl::~_Vector_impl() [1248]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> > >::_Vector_base() [1255]
[1253]   0.0    0.00    0.00       1         std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> > >::_Vector_impl::_Vector_impl() [1253]
                0.00    0.00       1/1           std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> >::allocator() [1230]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> > >::~_Vector_base() [1256]
[1254]   0.0    0.00    0.00       1         std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> > >::_Vector_impl::~_Vector_impl() [1254]
                0.00    0.00       1/1           std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> >::~allocator() [1231]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> > >::vector() [1289]
[1255]   0.0    0.00    0.00       1         std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> > >::_Vector_base() [1255]
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> > >::_Vector_impl::_Vector_impl() [1253]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> > >::~vector() [1290]
[1256]   0.0    0.00    0.00       1         std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> > >::~_Vector_base() [1256]
                0.00    0.00       1/5           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> > >::_M_deallocate(testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>*, unsigned long) [688]
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> > >::_Vector_impl::~_Vector_impl() [1254]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> > >::_Vector_base() [1259]
[1257]   0.0    0.00    0.00       1         std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> > >::_Vector_impl::_Vector_impl() [1257]
                0.00    0.00       1/1           std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> >::allocator() [1232]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> > >::~_Vector_base() [1260]
[1258]   0.0    0.00    0.00       1         std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> > >::_Vector_impl::~_Vector_impl() [1258]
                0.00    0.00       1/1           std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> >::~allocator() [1233]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> > >::vector() [1291]
[1259]   0.0    0.00    0.00       1         std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> > >::_Vector_base() [1259]
                0.00    0.00       1/1           std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> > >::_Vector_impl::_Vector_impl() [1257]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> > >::~vector() [1292]
[1260]   0.0    0.00    0.00       1         std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> > >::~_Vector_base() [1260]
